"","종목코드","종목명","현재가","대비","등락률","거래량","거래대금","시가","고가","저가","시가총액","시가총액비중...","상장주식수","외국인.보유주식수","외국인.지분율...","총카운트","market"
"203","012630","HDC",27100,1450,5.6,1286912,34532038300,25600,27750,25600,852185516000,0.05,31445960,NA,NA,NA,"KS"
"204","006840","AK홀딩스",64300,1900,3,33620,2140417300,62400,64700,62400,851818172300,0.05,13247561,NA,NA,NA,"KS"
"205","001120","LG상사",21950,100,0.5,130702,2885605700,22000,22400,21800,8.50782e+11,0.05,38760000,NA,NA,NA,"KS"
"206","001820","삼화콘덴서",80900,300,0.4,255930,20859032400,81500,82500,80700,840955500000,0.05,10395000,NA,NA,NA,"KS"
"207","241590","화승엔터프라이즈",13750,-1000,-6.8,2382451,33179053820,14250,14250,13450,832379212500,0.05,60536670,NA,NA,NA,"KS"
"208","298020","효성티앤씨",192000,5000,2.7,32258,6157088500,189000,193500,188500,830914944000,0.05,4327682,NA,NA,NA,"KS"
"209","105630","한세실업",20700,-500,-2.4,288535,5995384400,21200,21300,20450,8.28e+11,0.05,4e+07,NA,NA,NA,"KS"
"210","009970","영원무역홀딩스",59500,-200,-0.3,1870,110724900,59800,59800,58600,811317724000,0.05,13635592,NA,NA,NA,"KS"
"211","000370","한화손해보험",6920,200,3,110991,763372530,6740,6970,6700,807833291800,0.05,116738915,NA,NA,NA,"KS"
"212","052690","한전기술",21100,450,2.2,65350,1364091600,21000,21150,20550,8.06442e+11,0.05,38220000,NA,NA,NA,"KS"
"213","039130","하나투어",69400,1400,2.1,133477,9205965300,68700,69500,68400,806163239000,0.05,11616185,NA,NA,NA,"KS"
"214","079550","LIG넥스원",36550,2450,7.2,322919,11680872200,34500,37000,34450,8.041e+11,0.05,2.2e+07,NA,NA,NA,"KS"
"215","018670","SK가스",88800,-600,-0.7,19753,1754274800,89300,89500,88400,804010029600,0.05,9054167,NA,NA,NA,"KS"
"216","034310","NICE",20750,-200,-1,90096,1868122150,21250,21250,20300,786057725000,0.05,37882300,NA,NA,NA,"KS"
"217","005500","삼진제약",56300,800,1.4,32772,1837288833,55700,56500,55500,7.8257e+11,0.05,13900000,NA,NA,NA,"KS"
"218","032350","롯데관광개발",16950,150,0.9,26601,447180450,16800,17000,16650,774551047650,0.05,45696227,NA,NA,NA,"KS"
"219","093050","LF",26450,-100,-0.4,42305,1119305550,26500,26750,26100,7.73398e+11,0.05,29240000,NA,NA,NA,"KS"
"220","000990","DB하이텍",17350,350,2.1,258224,4468487600,17050,17500,17000,770315501800,0.05,44398588,NA,NA,NA,"KS"
"221","005180","빙그레",78000,-800,-1,36244,2832134900,78800,79100,77600,768396798000,0.05,9851241,NA,NA,NA,"KS"
"222","025860","남해화학",15350,50,0.3,312399,4738979750,15200,15450,14950,762570240050,0.05,49678843,NA,NA,NA,"KS"
"223","145990","삼양사",74000,200,0.3,8015,593364100,73800,74700,73700,761445422000,0.05,10289803,NA,NA,NA,"KS"
"224","071320","지역난방공사",64900,-100,-0.2,2031,131725600,64900,65000,64600,751460485600,0.05,11578744,NA,NA,NA,"KS"
"225","037560","CJ헬로",9490,-60,-0.6,307679,2929344450,9630,9760,9400,734970748850,0.05,77446865,NA,NA,NA,"KS"
"226","034830","한국토지신탁",2910,-40,-1.4,337539,983102870,2945,2960,2885,734743659300,0.05,252489230,NA,NA,NA,"KS"
"227","001430","세아베스틸",20450,250,1.2,48556,985579900,20250,20550,20100,733380333550,0.05,35862119,NA,NA,NA,"KS"
"228","002000","한국유리",72700,-3800,-5,49646,3656941700,73200,76900,72200,732791282000,0.05,10079660,NA,NA,NA,"KS"
"229","280360","롯데제과",173000,-2000,-1.1,1794,311191000,178000,178000,172500,728174646000,0.05,4209102,NA,NA,NA,"KS"
"230","024720","한국콜마홀딩스",39750,950,2.4,72160,2842630150,39400,39900,38700,713073898500,0.05,17938966,NA,NA,NA,"KS"
"231","003470","유안타증권",3505,100,2.9,553339,1926814385,3440,3510,3425,699585998880,0.05,199596576,NA,NA,NA,"KS"
"232","005850","에스엘",20250,450,2.3,20967,423317750,19900,20400,19900,685768072500,0.04,33865090,NA,NA,NA,"KS"
"233","298050","효성첨단소재",149500,3500,2.4,25016,3696168000,145500,149500,145500,669752226000,0.04,4479948,NA,NA,NA,"KS"
"234","009580","무림P&P",10700,250,2.4,228321,2410207200,10550,10700,10400,667341066800,0.04,62368324,NA,NA,NA,"KS"
"235","000640","동아쏘시오홀딩스",108500,0,0,8449,923535000,108500,110000,108500,666004899000,0.04,6138294,NA,NA,NA,"KS"
"236","007570","일양약품",34900,150,0.4,62949,2187589250,34900,35100,34350,664704841600,0.04,19045984,NA,NA,NA,"KS"
"237","267260","현대일렉트릭",64100,-100,-0.2,31954,2057583400,64300,65400,63400,654190690300,0.04,10205783,NA,NA,NA,"KS"
"238","272450","진에어",21800,1250,6.1,830814,17911280700,20650,22050,20650,6.54e+11,0.04,3e+07,NA,NA,NA,"KS"
"239","108670","LG하우시스",72800,900,1.2,37390,2724184900,71700,73300,71700,652846376000,0.04,8967670,NA,NA,NA,"KS"
"240","009450","경동나비엔",51200,-200,-0.4,75796,3890411000,52000,52100,50900,652262912000,0.04,12739510,NA,NA,NA,"KS"
"241","004800","효성",47200,50,0.1,102859,4842563300,47400,47450,46650,651131127200,0.04,13795151,NA,NA,NA,"KS"
"242","300720","한일시멘트",155000,-7000,-4.3,11695,1832295500,162000,162000,154000,642470350000,0.04,4144970,NA,NA,NA,"KS"
"243","003620","쌍용차",4655,175,3.9,287902,1335845260,4550,4700,4550,642154438380,0.04,137949396,NA,NA,NA,"KS"
"244","004430","송원산업",26550,50,0.2,99797,2653122600,26750,27000,26200,6.372e+11,0.04,2.4e+07,NA,NA,NA,"KS"
"245","003540","대신증권",12400,100,0.8,200952,2489552650,12250,12500,12250,629590160000,0.04,50773400,NA,NA,NA,"KS"
"246","053210","스카이라이프",13150,-100,-0.8,52239,687114700,13250,13300,13000,628858852900,0.04,47821966,NA,NA,NA,"KS"
"247","271980","제일약품",42100,-800,-1.9,32372,1370218450,42600,43000,42100,619075111200,0.04,14704872,NA,NA,NA,"KS"
"248","006120","SK디스커버리",32300,-100,-0.3,41032,1327790200,32200,32650,32200,614922716500,0.04,19037855,NA,NA,NA,"KS"
"249","019680","대교",7240,-10,-0.1,63735,463009240,7220,7310,7220,613248634000,0.04,84702850,NA,NA,NA,"KS"
"251","042700","한미반도체",10600,100,1,352001,3741622400,10550,10850,10400,606573234000,0.04,57223890,NA,NA,NA,"KS"
"252","003230","삼양식품",80400,400,0.5,19974,1600452000,80100,80900,79700,605654406000,0.04,7533015,NA,NA,NA,"KS"
"253","011690","유양디앤유",10500,550,5.5,604610,6170562280,9900,10500,9900,585817144500,0.04,55792109,NA,NA,NA,"KS"
"254","123890","한국자산신탁",5690,230,4.2,357064,2012875540,5480,5700,5470,584589968410,0.04,102739889,NA,NA,NA,"KS"
"255","298040","효성중공업",62300,1300,2.1,61560,3788260300,61200,63000,60600,580919340400,0.04,9324548,NA,NA,NA,"KS"
"256","183190","아세아시멘트",148500,0,0,5340,791635500,150000,150500,146500,578527636500,0.04,3895809,NA,NA,NA,"KS"
"258","192530","광주은행",11200,-50,-0.4,39715,445368100,11250,11300,11150,574739838400,0.04,51316057,NA,NA,NA,"KS"
"259","249420","일동제약",26350,250,1,74688,1961399750,26300,26500,26050,568933732550,0.04,21591413,NA,NA,NA,"KS"
"260","010050","우리종금",828,-12,-1.4,4329705,3580874547,841,842,819,558240420168,0.04,674203406,NA,NA,NA,"KS"
"261","005880","대한해운",22500,800,3.7,163893,3667370850,21800,22700,21800,549596340000,0.04,24426504,NA,NA,NA,"KS"
"262","001720","신영증권",58500,100,0.2,1655,96628800,58400,58500,58000,549094864500,0.04,9386237,NA,NA,NA,"KS"
"263","112610","씨에스윈드",31400,350,1.1,104960,3357916700,31400,32500,31350,542771451000,0.04,17285715,NA,NA,NA,"KS"
"264","298000","효성화학",169500,-500,-0.3,22892,3898590500,172000,173000,169000,540726357000,0.03,3190126,NA,NA,NA,"KS"
"265","004490","세방전지",38600,1600,4.3,44955,1708732000,37000,38600,37000,5.404e+11,0.03,1.4e+07,NA,NA,NA,"KS"
"267","096760","JW홀딩스",8270,50,0.6,103735,856396780,8220,8310,8220,523148266390,0.03,63258557,NA,NA,NA,"KS"
"268","058650","세아홀딩스",130000,2500,2,733,93862000,126500,130000,126000,5.2e+11,0.03,4e+06,NA,NA,NA,"KS"
"269","213500","한솔제지",21750,550,2.6,152248,3280643850,21400,21750,21000,517662528000,0.03,23800576,NA,NA,NA,"KS"
"270","002240","고려제강",25750,300,1.2,7744,199521450,25550,26000,25550,5.15e+11,0.03,2e+07,NA,NA,NA,"KS"
"271","005070","코스모신소재",26000,50,0.2,408959,10620748150,26200,26550,25200,513447090000,0.03,19747965,NA,NA,NA,"KS"
"272","210980","SK디앤디",31750,300,1,17017,537953200,31600,31950,31200,512921250000,0.03,16155000,NA,NA,NA,"KS"
"273","025620","제이준코스메틱",19300,450,2.4,651323,12436300200,18850,19400,18650,511847309800,0.03,26520586,NA,NA,NA,"KS"
"274","079430","현대리바트",24900,-50,-0.2,55698,1394404100,24950,25500,24650,511328521800,0.03,20535282,NA,NA,NA,"KS"
"275","011760","현대상사",38450,100,0.3,625986,24264533400,38000,39650,37700,508653742700,0.03,13228966,NA,NA,NA,"KS"
"276","029530","신도리코",49700,-800,-1.6,10102,506873200,50500,50700,49700,500977441300,0.03,10080029,NA,NA,NA,"KS"
"277","003850","보령제약",11300,50,0.4,108806,1230696900,11250,11450,11250,4.9946e+11,0.03,44200000,NA,NA,NA,"KS"
"278","007460","에이프로젠 KIC",10000,-200,-2,293740,2974848470,10400,10400,9990,497747860000,0.03,49774786,NA,NA,NA,"KS"
"279","033660","아주캐피탈",8440,90,1.1,11965,100459630,8430,8460,8350,485687311600,0.03,57545890,NA,NA,NA,"KS"
"280","002020","코오롱",40250,-300,-0.7,13814,558190750,40650,40800,40250,485462696250,0.03,12061185,NA,NA,NA,"KS"
"281","001520","동양",2005,5,0.2,248699,498743700,2000,2035,1975,478561546315,0.03,238684063,NA,NA,NA,"KS"
"282","025540","한국단자",45400,50,0.1,8663,393385500,45350,45850,44650,4.72841e+11,0.03,10415000,NA,NA,NA,"KS"
"283","126560","현대에이치씨엔",4180,0,0,30417,126870060,4180,4210,4115,471824171280,0.03,112876596,NA,NA,NA,"KS"
"284","007630","폴루스바이오팜",14900,-450,-2.9,350862,5237526000,15200,15250,14600,471360978500,0.03,31634965,NA,NA,NA,"KS"
"285","064960","S&T모티브",32100,800,2.6,29828,955243550,31350,32250,31350,469402665600,0.03,14623136,NA,NA,NA,"KS"
"286","091810","티웨이항공",9910,150,1.5,349343,3485055990,9760,10200,9760,465520386920,0.03,46974812,NA,NA,NA,"KS"
"287","006060","화승인더",8410,-340,-3.9,845211,7146293980,8720,8740,8310,465241200000,0.03,55320000,NA,NA,NA,"KS"
"288","003920","남양유업",642000,7000,1.1,382,245996000,635000,647000,635000,4.6224e+11,0.03,720000,NA,NA,NA,"KS"
"289","033270","유나이티드제약",28250,0,0,30838,860085500,28200,28250,27650,457856846500,0.03,16207322,NA,NA,NA,"KS"
"290","286940","롯데정보통신",31700,1950,6.6,346660,10752457550,29750,32800,29750,452866200000,0.03,14286000,NA,NA,NA,"KS"
"291","017810","풀무원",118500,-500,-0.4,1584,188935000,119000,120500,118500,451377757500,0.03,3809095,NA,NA,NA,"KS"
"292","060980","한라홀딩스",41600,300,0.7,11886,494353100,41300,41950,41250,449391945600,0.03,10802691,NA,NA,NA,"KS"
"293","002310","아세아제지",50100,1200,2.4,97618,4869338100,49450,50600,48850,448720750200,0.03,8956502,NA,NA,NA,"KS"
"294","031440","신세계푸드",115000,-500,-0.4,10386,1192716000,115500,116000,114500,445335200000,0.03,3872480,NA,NA,NA,"KS"
"295","017940","E1",64900,-600,-0.9,7390,480853000,65400,66100,64800,4.45214e+11,0.03,6860000,NA,NA,NA,"KS"
"296","003530","한화투자증권",2575,55,2.2,430336,1104392850,2540,2590,2535,444039465825,0.03,172442511,NA,NA,NA,"KS"
"297","002960","한국쉘석유",339500,-1000,-0.3,790,268304000,339000,341500,338000,4.4135e+11,0.03,1300000,NA,NA,NA,"KS"
"298","017390","서울가스",88000,-300,-0.3,910,80167800,88000,88900,87800,4.4e+11,0.03,5e+06,NA,NA,NA,"KS"
"299","033920","무학",15350,100,0.7,31362,485184050,15200,15650,15050,4.37475e+11,0.03,28500000,NA,NA,NA,"KS"
"300","002990","금호산업",12050,500,4.3,195431,2332351100,11550,12150,11550,434225955450,0.03,36035349,NA,NA,NA,"KS"
"301","014830","유니드",48550,350,0.7,14426,696344800,48100,48950,48050,431601877650,0.03,8889843,NA,NA,NA,"KS"
"302","138250","엔에스쇼핑",12700,200,1.6,17838,225215650,12500,12700,12500,427939200000,0.03,33696000,NA,NA,NA,"KS"
"303","019170","신풍제약",7930,-80,-1,364847,2905575330,8000,8050,7910,420170970700,0.03,52984990,NA,NA,NA,"KS"
"304","004690","삼천리",103500,-1500,-1.4,7134,740020000,105500,105500,103500,419695087500,0.03,4055025,NA,NA,NA,"KS"
"305","016590","신대양제지",104000,500,0.5,37777,3976686000,104500,107500,103500,419097328000,0.03,4029782,NA,NA,NA,"KS"
"306","003030","세아제강",68500,0,0,0,0,0,0,0,4.11e+11,0.03,6e+06,NA,NA,NA,"KS"
"307","003060","에이프로젠제약",3785,-75,-1.9,778327,2937088800,3855,3860,3740,408334104290,0.03,107882194,NA,NA,NA,"KS"
"308","015350","부산가스",36650,50,0.1,14466,529792150,36600,36800,36550,4.0315e+11,0.03,1.1e+07,NA,NA,NA,"KS"
"309","009290","광동제약",7640,40,0.5,113008,859906960,7600,7650,7550,400495301640,0.03,52420851,NA,NA,NA,"KS"
"310","234080","JW생명과학",25250,-500,-1.9,59207,1504406950,25750,26000,25200,399822488500,0.03,15834554,NA,NA,NA,"KS"
"311","008060","대덕전자",8190,70,0.9,93270,766055530,8130,8250,8130,399641697000,0.03,48796300,NA,NA,NA,"KS"
"312","016580","환인제약",21250,-50,-0.2,37296,786663500,21100,21300,21000,395251487500,0.03,18600070,NA,NA,NA,"KS"
"313","072710","농심홀딩스",84500,700,0.8,1911,160838500,83600,84600,83600,391893255000,0.03,4637790,NA,NA,NA,"KS"
"314","000540","흥국화재",5970,10,0.2,6978,41480000,5960,5990,5900,383528590650,0.02,64242645,NA,NA,NA,"KS"
"315","002390","한독",27650,200,0.7,42309,1168502500,27550,28050,27100,380561687450,0.02,13763533,NA,NA,NA,"KS"
"316","002320","한진",31550,-800,-2.5,59162,1902250900,32600,32900,31550,377800396800,0.02,11974656,NA,NA,NA,"KS"
"319","036580","팜스코",9990,200,2,66496,658654160,9800,10100,9800,366912150570,0.02,36727943,NA,NA,NA,"KS"
"320","000050","경방",13350,-50,-0.4,12008,159831400,13400,13450,13150,365993854500,0.02,27415270,NA,NA,NA,"KS"
"321","000400","롯데손해보험",2725,30,1.1,422897,1148942280,2720,2760,2685,3.65913e+11,0.02,134280000,NA,NA,NA,"KS"
"322","008490","서흥",31550,-50,-0.2,9313,292059000,31300,31650,31100,365005515150,0.02,11569113,NA,NA,NA,"KS"
"323","102460","이연제약",21700,-200,-0.9,15480,335456150,21950,21950,21600,3.63909e+11,0.02,16770000,NA,NA,NA,"KS"
"324","003220","대원제약",19050,50,0.3,19454,372314850,19100,19200,19050,363828444300,0.02,19098606,NA,NA,NA,"KS"
"325","016450","한세예스24홀딩스",9000,20,0.2,40432,362285820,9150,9150,8860,3.6e+11,0.02,4e+07,NA,NA,NA,"KS"
"326","094800","맵스리얼티1",3860,5,0.1,18050,69694325,3880,3880,3855,358340517660,0.02,92834331,NA,NA,NA,"KS"
"328","007340","디티알오토모티브",35650,-50,-0.1,2168,76570250,35550,35700,35000,356286278250,0.02,9994005,NA,NA,NA,"KS"
"329","101530","해태제과식품",12200,50,0.4,18864,230158700,12150,12300,12150,355225228400,0.02,29116822,NA,NA,NA,"KS"
"330","101060","SBS미디어홀딩스",2530,-15,-0.6,51530,129491725,2535,2540,2500,353937360700,0.02,139896190,NA,NA,NA,"KS"
"331","268280","미원에스씨",67800,300,0.4,1431,96951800,68000,68500,67300,352912221000,0.02,5205195,NA,NA,NA,"KS"
"332","034120","SBS",19250,900,4.9,86210,1625419150,18400,19250,18400,351362203500,0.02,18252582,NA,NA,NA,"KS"
"333","016800","퍼시스",30350,-50,-0.2,448,13572150,30250,30500,30150,3.49025e+11,0.02,11500000,NA,NA,NA,"KS"
"334","070960","용평리조트",7190,10,0.1,154221,1104035400,7180,7220,7130,346078664270,0.02,48133333,NA,NA,NA,"KS"
"335","030610","교보증권",9590,190,2,97380,934556390,9480,9690,9450,3.4524e+11,0.02,3.6e+07,NA,NA,NA,"KS"
"336","078520","에이블씨엔씨",13900,300,2.2,82241,1130251000,13750,13950,13550,345041965700,0.02,24823163,NA,NA,NA,"KS"
"337","001390","KG케미칼",27500,200,0.7,25174,688341750,27500,27650,27050,342111935000,0.02,12440434,NA,NA,NA,"KS"
"338","001630","종근당홀딩스",68200,800,1.2,12503,845163000,66700,68200,66700,341672520200,0.02,5009861,NA,NA,NA,"KS"
"339","000480","조선내화",84500,100,0.1,618,52140200,83900,84600,83900,3.38e+11,0.02,4e+06,NA,NA,NA,"KS"
"340","005720","넥센",6290,80,1.3,10416,65180840,6190,6300,6190,336791615330,0.02,53543977,NA,NA,NA,"KS"
"341","001510","SK증권",1050,10,1,4351369,4599801965,1040,1070,1040,336123029550,0.02,320117171,NA,NA,NA,"KS"
"342","068400","AJ렌터카",15000,850,6,827446,12402491950,14500,15250,14450,332194500000,0.02,22146300,NA,NA,NA,"KS"
"343","161000","애경유화",10350,200,2,147195,1523740100,10150,10500,10150,3.31614e+11,0.02,32040000,NA,NA,NA,"KS"
"344","008730","율촌화학",13350,-50,-0.4,28481,379998400,13500,13500,13200,3.3108e+11,0.02,24800000,NA,NA,NA,"KS"
"345","037710","광주신세계",206500,-500,-0.2,777,159707500,208000,209000,202500,3.304e+11,0.02,1600000,NA,NA,NA,"KS"
"347","004980","성신양회",13750,350,2.6,1279786,17237346450,13450,13850,13000,330116627500,0.02,24008482,NA,NA,NA,"KS"
"348","281820","케이씨텍",16450,100,0.6,51386,849905750,16400,16900,16350,326357143000,0.02,19839340,NA,NA,NA,"KS"
"349","009680","모토닉",9880,10,0.1,20568,203452940,9960,9960,9800,3.2604e+11,0.02,3.3e+07,NA,NA,NA,"KS"
"350","079980","휴비스",9450,100,1.1,122885,1170591430,9390,9680,9390,3.26025e+11,0.02,34500000,NA,NA,NA,"KS"
"351","002250","알보젠코리아",27350,50,0.2,1764,48052350,27300,27350,27150,324314166700,0.02,11857922,NA,NA,NA,"KS"
"352","007690","국도화학",55300,-100,-0.2,3736,205895800,55400,55600,54800,321327064800,0.02,5810616,NA,NA,NA,"KS"
"354","005810","풍산홀딩스",40500,250,0.6,912,37018350,40550,40700,40400,317324263500,0.02,7835167,NA,NA,NA,"KS"
"355","000020","동화약품",11350,-150,-1.3,102381,1160372000,11500,11550,11200,317022184500,0.02,27931470,NA,NA,NA,"KS"
"356","025000","KPX케미칼",64600,800,1.2,3655,236231200,64200,66200,63000,3.12664e+11,0.02,4840000,NA,NA,NA,"KS"
"357","084690","대상홀딩스",8630,200,2.4,38967,333427370,8570,8630,8460,312514202940,0.02,36212538,NA,NA,NA,"KS"
"358","091090","세원셀론텍",5120,410,8.7,3019619,15219833770,4700,5200,4700,312272855040,0.02,60990792,NA,NA,NA,"KS"
"359","104700","한국철강",6690,-30,-0.4,37354,248736160,6740,6740,6620,308074500000,0.02,46050000,NA,NA,NA,"KS"
"360","002030","아세아",140000,2500,1.8,2035,282467500,136500,140500,136500,306743360000,0.02,2191024,NA,NA,NA,"KS"
"361","004380","삼익THK",14550,-250,-1.7,69131,1007112100,14950,15100,14350,3.0555e+11,0.02,2.1e+07,NA,NA,NA,"KS"
"362","011810","STX",17100,100,0.6,68708,1181669450,17150,17500,16800,305447553000,0.02,17862430,NA,NA,NA,"KS"
"363","227840","현대코퍼레이션홀딩스",33400,4400,15.2,383492,12285307400,29300,33800,29300,303967922400,0.02,9100836,NA,NA,NA,"KS"
"364","095570","AJ네트웍스",6490,490,8.2,382682,2449270770,6000,6730,6000,303876694550,0.02,46822295,NA,NA,NA,"KS"
"365","088260","이리츠코크렙",4790,50,1,50773,241962475,4740,4790,4740,303406216100,0.02,63341590,NA,NA,NA,"KS"
"366","214390","경보제약",12650,0,0,31315,398121450,12750,12850,12650,302421779000,0.02,23906860,NA,NA,NA,"KS"
"367","074610","나노메딕스",11800,150,1.3,1937759,22380012450,11650,12150,11050,302368451000,0.02,25624445,NA,NA,NA,"KS"
"368","136490","선진",12700,0,0,16375,210449100,12650,13000,12600,302000970800,0.02,23779604,NA,NA,NA,"KS"
"369","003560","IHQ",2055,-45,-2.1,795912,1650758640,2105,2135,2045,300514462140,0.02,146235748,NA,NA,NA,"KS"
"370","017960","한국카본",6830,20,0.3,169734,1157692370,6810,6900,6700,300251970310,0.02,43960757,NA,NA,NA,"KS"
"371","001130","대한제분",177000,2000,1.1,2618,458320000,176500,177500,172500,2.9913e+11,0.02,1690000,NA,NA,NA,"KS"
"372","007160","사조산업",59600,300,0.5,18942,1126341700,59800,60000,59100,2.98e+11,0.02,5e+06,NA,NA,NA,"KS"
"373","002780","진흥기업",2045,-10,-0.5,14147,28811925,2055,2055,2030,297247052690,0.02,145353082,NA,NA,NA,"KS"
"374","044820","코스맥스비티아이",30950,1350,4.6,17575,534015300,29950,30950,29400,297241354950,0.02,9603921,NA,NA,NA,"KS"
"375","081000","일진다이아",26150,-700,-2.6,359025,9474166400,27100,27300,25800,294919046250,0.02,11277975,NA,NA,NA,"KS"
"376","002150","도화엔지니어링",8630,190,2.2,379599,3203976840,8510,8630,8240,291003600000,0.02,33720000,NA,NA,NA,"KS"
"377","029460","케이씨",21350,350,1.7,40617,872263600,21000,21800,20900,289378839400,0.02,13554044,NA,NA,NA,"KS"
"378","195870","해성디에스",17000,300,1.8,37406,632617050,16750,17050,16750,2.89e+11,0.02,1.7e+07,NA,NA,NA,"KS"
"379","090370","메타랩스",6430,110,1.7,669768,4360908770,6400,6680,6320,286455162560,0.02,44549792,NA,NA,NA,"KS"
"380","001780","알루코",3835,-5,-0.1,367959,1411537360,3885,3890,3795,285799931170,0.02,74524102,NA,NA,NA,"KS"
"381","001500","현대차증권",9740,160,1.7,31047,301002020,9670,9750,9600,285743461140,0.02,29337111,NA,NA,NA,"KS"
"382","030790","동양네트웍스",3000,70,2.4,2529595,7481265390,2965,3035,2885,283009356000,0.02,94336452,NA,NA,NA,"KS"
